TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
e_e001220,E01,e001220,21;22;24;26;27,2023-06-06,2023-06-07,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,21;22;24;26;27,21;22;24
e_e001230,E03,e001230,8,2023-05-28,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,8,8;24;2
e_e001233,E02,e001233,1;2;22;6,2023-06-03,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,1;2;22;6,22;1;6
e_e001238,E01,e001238,1;4;22;21;24,2023-06-05,2023-06-06,자가용,서울 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,1;4;22;21;24,1;4;22
e_e001239,E02,e001239,12;13;2;24;27,2023-06-03,2023-06-06,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,12;13;2;24;27,27;24;2
e_e001243,E02,e001243,21;22;23;4;5,2023-05-26,2023-05-29,자가용,인천 방문/거주지 구분 없음/40세 이상/특별미션,21;22;23;4;5,5;23;6
e_e001244,E01,e001244,1;23;26;3;4,2023-05-28,2023-05-29,자가용,서울 방문/수도권 거주/40세 이상/부부/일반미션,1;23;26;3;4,1;22;4
e_e001246,E01,e001246,1;2;22;26,2023-05-28,2023-05-29,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;2;22;26,9;7;4
e_e001247,E01,e001247,24;3;1;4;6;22;21,2023-06-03,2023-06-07,대중교통 등,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,24;3;1;4;6;22;21,6;3;21
e_e001251,E01,e001251,21;23;3;4;6,2023-05-28,2023-05-30,대중교통 등,서울 방문/수도권 거주/39세 이하/자녀동반/일반미션,21;23;3;4;6,3;23;22
e_e001252,E03,e001252,1;11;2;27,2023-06-06,2023-06-07,자가용,서울 외 수도권 방문/수도권 외 거주/40세 이상/3인 이상 친구/일반미션,1;11;2;27,2;1;24
e_e001254,E03,e001254,1;21;24;28;6,2023-05-30,2023-06-02,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,1;21;24;28;6,27;25;6
e_e001257,E03,e001257,2,2023-06-01,2023-06-02,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,2,2;9;4
e_e001261,E03,e001261,8,2023-05-27,2023-05-28,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,8,21;28;8
e_e001262,E03,e001262,13;22;3,2023-05-27,2023-05-28,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,13;22;3,3;13;1
e_e001264,E03,e001264,1;22;24;4,2023-05-28,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;22;24;4,1;22;2
e_e001265,E03,e001265,2;3;4;5;6,2023-06-05,2023-06-07,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2;3;4;5;6,5;6;22
e_e001267,E03,e001267,2;6,2023-06-03,2023-06-04,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,2;6,1;2;6
e_e001271,E03,e001271,21;27;3;5;8,2023-06-03,2023-06-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,21;27;3;5;8,6;8;11
e_e001276,E02,e001276,22;24;5;9,2023-05-27,2023-05-29,대중교통 등,인천 방문/거주지 구분 없음/39세 이하/특별미션,22;24;5;9,9;5;22
e_e001279,E01,e001279,1;22;24;26;27,2023-06-04,2023-06-06,대중교통 등,서울 방문/수도권 외 거주/40세 이상/나홀로 여행/일반미션,1;22;24;26;27,26;22;1
e_e001280,E01,e001280,26;22;9;4;6,2023-06-03,2023-06-05,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,26;22;9;4;6,22;26;9
e_e001281,E03,e001281,21;22;24;5;8,2023-05-27,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,21;22;24;5;8,5;24;22
e_e001287,E01,e001287,2;26,2023-06-01,2023-06-02,자가용,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,2;26,2;26;6
e_e001291,E02,e001291,11;26,2023-05-27,2023-05-28,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,11;26,3;6;26
e_e001295,E01,e001295,22;3;6,2023-06-04,2023-06-05,대중교통 등,서울 방문/수도권 거주/40세 이상/커플/일반미션,22;3;6,3;6;22
e_e001296,E03,e001296,13,2023-06-05,2023-06-06,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,13,13;12;21
e_e001301,E01,e001301,6;7;21;22;4,2023-06-01,2023-06-03,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;7;21;22;4,21;22;2
e_e001308,E03,e001308,2,2023-06-03,2023-06-04,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2,2;9;22
e_e001312,E03,e001312,1;10;5;8,2023-06-02,2023-06-06,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,1;10;5;8,1;8;10
e_e001314,E01,e001314,13;28,2023-06-03,2023-06-04,자가용,서울 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,13;28,13;12;24
e_e001316,E03,e001316,1;2;6;7;9,2023-06-03,2023-06-04,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,1;2;6;7;9,2;27;21
e_e001321,E02,e001321,3;4;1;26,2023-06-06,2023-06-07,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;4;1;26,3;4;1
e_e001325,E01,e001325,1;21;22;4;6,2023-06-02,2023-06-03,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;21;22;4;6,1;6;21
e_e001326,E01,e001326,21;22;26,2023-06-02,2023-06-04,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,21;22;26,7;26;22
e_e001329,E01,e001329,1;10;22;23;26;6;4,2023-06-02,2023-06-05,자가용,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;10;22;23;26;6;4,23;26;22
e_e001330,E03,e001330,2,2023-06-05,2023-06-06,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2,2;11;27
e_e001331,E03,e001331,2;21;22,2023-05-29,2023-05-30,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,2;21;22,1;24;6
e_e001341,E03,e001341,1;2;3;6;11;21;22;26;27,2023-05-27,2023-05-30,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;2;3;6;11;21;22;26;27,1;3;26
e_e001344,E03,e001344,21;22;4,2023-05-28,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,21;22;4,22;2;1
e_e001346,E01,e001346,1;11;4;7;9,2023-05-28,2023-05-29,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;11;4;7;9,26;24;4
e_e001351,E03,e001351,22;26,2023-06-05,2023-06-07,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;26,25;24;22
e_e001356,E01,e001356,3;6,2023-05-27,2023-05-29,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,3;6,9;3;6
e_e001360,E03,e001360,22;5,2023-05-28,2023-05-29,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;5,5;22;2
e_e001372,E01,e001372,1;10;22;23;4,2023-05-27,2023-05-29,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;10;22;23;4,23;22;1
e_e001377,E01,e001377,3;6,2023-05-27,2023-05-28,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;6,6;2;22
e_e001380,E03,e001380,1;2;22;4;6,2023-06-04,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,1;2;22;4;6,1;6;21
e_e001382,E03,e001382,6;22,2023-05-28,2023-05-30,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;22,6;22;5
e_e001384,E03,e001384,2;22;25,2023-06-06,2023-06-07,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;22;25,25;2;22
e_e001386,E03,e001386,12;21;22;24;27,2023-05-31,2023-06-02,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,12;21;22;24;27,21;1;22
e_e001392,E03,e001392,2;21,2023-06-04,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;21,2;21;11
e_e001396,E03,e001396,1;4,2023-05-27,2023-05-28,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;4,4;1;21
e_e001400,E03,e001400,2;22,2023-05-29,2023-05-30,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;22,2;22;1
e_e001408,E03,e001408,2;3;4;8;9,2023-05-29,2023-05-31,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2;3;4;8;9,25;22;8
e_e001409,E03,e001409,21;22;8,2023-05-28,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,21;22;8,8;22;24
e_e001411,E01,e001411,7,2023-06-10,2023-06-11,대중교통 등,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,7,1;7;22
e_e001412,E01,e001412,1;4;22;23;21,2023-05-28,2023-05-30,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;4;22;23;21,1;23;21
e_e001413,E03,e001413,22;24;26;6,2023-06-09,2023-06-10,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;24;26;6,6;22;24
e_e001414,E01,e001414,1;11;27;4;6,2023-05-29,2023-05-30,대중교통 등,서울 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,1;11;27;4;6,6;4;24
e_e001415,E03,e001415,21;24;26;27,2023-06-01,2023-06-02,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,21;24;26;27,21;27;26
e_e001416,E03,e001416,21;28;5,2023-06-04,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,21;28;5,21;2;24
e_e001421,E01,e001421,12;22;3;4;6,2023-06-02,2023-06-03,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,12;22;3;4;6,6;12;4
e_e001422,E03,e001422,1;2;22;3;8,2023-06-03,2023-06-06,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,1;2;22;3;8,8;9;22
e_e001424,E03,e001424,12;22;26,2023-05-29,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,12;22;26,12;22;26
e_e001426,E03,e001426,1;2;3;4;5,2023-06-05,2023-06-06,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;2;3;4;5,9;3;6
e_e001427,E02,e001427,1;11;2;22;4,2023-06-09,2023-06-11,자가용,인천 방문/거주지 구분 없음/39세 이하/특별미션,1;11;2;22;4,11;6;22
e_e001428,E01,e001428,1;22;26;6;9,2023-06-03,2023-06-05,자가용,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;22;26;6;9,6;22;26
e_e001429,E03,e001429,11;2;6,2023-06-03,2023-06-04,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,11;2;6,2;6;11
e_e001430,E03,e001430,1;11;3;6;9,2023-06-09,2023-06-10,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,1;11;3;6;9,22;6;1
e_e001432,E01,e001432,1;22;4,2023-05-30,2023-05-31,자가용,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;22;4,1;4;11
e_e001434,E03,e001434,11;22;6,2023-06-05,2023-06-06,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,11;22;6,11;5;21
e_e001436,E03,e001436,8,2023-05-28,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,8,1;2;6
e_e001440,E03,e001440,11;22;5;6;9,2023-06-03,2023-06-04,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,11;22;5;6;9,6;9;11
e_e001448,E03,e001448,2;21;22;24;9,2023-06-02,2023-06-04,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;21;22;24;9,22;2;6
e_e001449,E02,e001449,21;27;8,2023-06-03,2023-06-04,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,21;27;8,21;27;22
e_e001452,E03,e001452,2;21;22;24;4,2023-05-28,2023-05-29,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;21;22;24;4,21;4;1
e_e001458,E03,e001458,1;21;22;26;4,2023-06-03,2023-06-04,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,1;21;22;26;4,1;24;21
e_e001459,E03,e001459,21;22;27;3,2023-05-29,2023-05-30,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,21;22;27;3,3;22;21
e_e001464,E01,e001464,22;4;6,2023-06-04,2023-06-05,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,22;4;6,6;22;26
e_e001467,E03,e001467,12;2;22;3;4,2023-06-01,2023-06-03,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,12;2;22;3;4,2;3;12
e_e001468,E03,e001468,2;21;22;24,2023-05-28,2023-05-29,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;21;22;24,21;22;2
e_e001470,E01,e001470,1;4;5;6;7;10;9;26;22,2023-06-02,2023-06-05,대중교통 등,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,1;4;5;6;7;10;9;26;22,4;22;7
e_e001471,E03,e001471,1,2023-06-03,2023-06-04,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1,1;22;2
e_e001480,E03,e001480,22;26,2023-05-29,2023-05-30,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;26,22;26;24
e_e001482,E01,e001482,22;23;26;4;6,2023-05-27,2023-05-29,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,22;23;26;4;6,23;26;22
e_e001485,E03,e001485,22;5,2023-06-06,2023-06-07,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,22;5,5;22;26
e_e001489,E03,e001489,1;2;4;7;11;21;22;24;27;26,2023-06-04,2023-06-05,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;2;4;7;11;21;22;24;27;26,22;24;1
e_e001499,E01,e001499,1;4;6;7;9,2023-05-28,2023-05-30,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;4;6;7;9,9;23;22
e_e001503,E03,e001503,10;21;22;24;26,2023-06-03,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,10;21;22;24;26,22;26;24
e_e001510,E01,e001510,1;4,2023-06-03,2023-06-04,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;4,4;2;1
e_e001519,E02,e001519,22,2023-06-03,2023-06-05,자가용,인천 방문/거주지 구분 없음/40세 이상/특별미션,22,22;1;23
e_e001521,E03,e001521,2,2023-06-03,2023-06-04,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2,2;7;22
e_e001522,E03,e001522,26;28;5;8,2023-06-03,2023-06-06,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,26;28;5;8,8;28;6
e_e001523,E03,e001523,21,2023-06-04,2023-06-05,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,21,21;5;28
e_e001525,E03,e001525,21;22;5,2023-05-30,2023-05-31,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,21;22;5,5;7;22
e_e001526,E01,e001526,23;26;3;4;6,2023-06-05,2023-06-07,자가용,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,23;26;3;4;6,3;11;2
e_e001529,E03,e001529,1;22;24;26;5,2023-05-28,2023-05-30,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;22;24;26;5,4;22;24
e_e001530,E02,e001530,11;24;22;26;4;1,2023-06-10,2023-06-11,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,11;24;22;26;4;1,24;26;4
e_e001532,E03,e001532,2,2023-06-03,2023-06-04,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2,2;22;24
e_e001534,E02,e001534,21;22;24;26;3,2023-05-29,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,21;22;24;26;3,21;26;1
e_e001538,E03,e001538,22;24;26;7;8,2023-06-03,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,22;24;26;7;8,22;24;26
e_e001542,E02,e001542,1;21;22;23;5,2023-06-03,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,1;21;22;23;5,23;21;5
e_e001544,E03,e001544,12;22;26;3,2023-06-04,2023-06-05,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,12;22;26;3,3;6;12
e_e001548,E01,e001548,1;3;12;2;6;22;24;26;7;9;10;13,2023-05-31,2023-06-03,대중교통 등,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,1;3;12;2;6;22;24;26;7;9;10;13,3;6;1
e_e001553,E03,e001553,26,2023-05-30,2023-05-31,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,26,1;22;26
e_e001554,E02,e001554,7;5;8;12;22;28,2023-06-03,2023-06-07,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,7;5;8;12;22;28,8;22;28
e_e001557,E03,e001557,22;24;4,2023-06-03,2023-06-04,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,22;24;4,4;22;24
e_e001559,E03,e001559,6;4;1,2023-06-04,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,6;4;1,2;6;4
e_e001563,E03,e001563,1,2023-05-28,2023-05-29,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,1,1;11;4
e_e001564,E01,e001564,1;11;22;3;6,2023-06-05,2023-06-06,자가용,서울 방문/수도권 거주/40세 이상/부부/일반미션,1;11;22;3;6,11;3;4
e_e001565,E03,e001565,2;22;26;6;9,2023-06-04,2023-06-05,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;22;26;6;9,2;6;22
e_e001568,E03,e001568,1;2;24,2023-05-28,2023-05-29,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;2;24,1;24;22
e_e001569,E01,e001569,21;22;26;3;4,2023-06-06,2023-06-07,대중교통 등,서울 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,21;22;26;3;4,3;6;21
e_e001571,E03,e001571,2;21;22;23;9,2023-06-03,2023-06-06,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;21;22;23;9,9;21;2
e_e001576,E01,e001576,1;22;26,2023-05-29,2023-05-30,자가용,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,1;22;26,1;4;22
e_e001577,E03,e001577,2;22,2023-06-09,2023-06-10,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2;22,2;5;22
e_e001578,E03,e001578,1;3,2023-06-06,2023-06-07,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,1;3,3;28;21
e_e001888,E03,e001888,10;2,2023-06-06,2023-06-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,10;2,2;10;1
e_e001890,E03,e001890,22;3;4;1;21,2023-06-10,2023-06-11,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,22;3;4;1;21,9;3;24
e_e001891,E03,e001891,5;22;8;22,2023-06-04,2023-06-05,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,5;22;8;22,5;2;8
e_e001892,E03,e001892,6;10;22;22,2023-06-06,2023-06-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,6;10;22;22,10;22;24
e_e001897,E03,e001897,24;6;9,2023-06-02,2023-06-03,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,24;6;9,9;11;24
e_e001899,E01,e001899,6;7,2023-06-09,2023-06-11,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;7,6;1;4
e_e001900,E03,e001900,13;22;24;6,2023-06-02,2023-06-03,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,13;22;24;6,6;26;1
e_e001905,E03,e001905,1;22;3;4;6,2023-06-06,2023-06-07,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,1;22;3;4;6,3;27;21
e_e001909,E01,e001909,3,2023-05-31,2023-06-01,자가용,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3,3;24;27
e_e001911,E03,e001911,11;22;23;4;8,2023-06-04,2023-06-06,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,11;22;23;4;8,11;22;23
e_e001913,E03,e001913,22;23;24;27,2023-06-02,2023-06-04,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;23;24;27,23;22;1
e_e001914,E01,e001914,2;24;26;5;6,2023-06-09,2023-06-11,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,2;24;26;5;6,5;24;22
e_e001916,E01,e001916,1;2;23;4;6,2023-06-03,2023-06-05,자가용,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,1;2;23;4;6,1;2;4
e_e001923,E03,e001923,22;28,2023-06-06,2023-06-07,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;28,28;27;22
e_e001924,E01,e001924,1;11;12;22;3,2023-06-05,2023-06-06,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;11;12;22;3,3;24;4
e_e001926,E01,e001926,1;21;22;23;26,2023-06-08,2023-06-10,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;21;22;23;26,22;21;26
e_e001935,E03,e001935,1;22;23;24;9,2023-06-10,2023-06-12,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;22;23;24;9,9;4;1
e_e001936,E03,e001936,9;22;26;2,2023-05-31,2023-06-02,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,9;22;26;2,2;3;22
e_e001937,E03,e001937,2;22,2023-06-01,2023-06-02,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,2;22,2;22;11
e_e001940,E03,e001940,22;6;24,2023-06-04,2023-06-06,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,22;6;24,1;22;24
e_e001944,E03,e001944,3,2023-06-04,2023-06-05,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,3,22;3;4
e_e001949,E01,e001949,1;2;4;6;9,2023-06-01,2023-06-02,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;2;4;6;9,6;24;2
e_e001950,E03,e001950,12;22;3;6,2023-06-03,2023-06-05,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,12;22;3;6,2;3;4
e_e001955,E03,e001955,2;22;6,2023-06-04,2023-06-05,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,2;22;6,2;6;22
e_e001968,E02,e001968,21;27;28;3;5,2023-06-06,2023-06-08,자가용,인천 방문/거주지 구분 없음/39세 이하/특별미션,21;27;28;3;5,3;28;22
e_e001972,E01,e001972,1;4;6,2023-06-03,2023-06-04,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;4;6,1;4;6
e_e001976,E01,e001976,4;1;2;6;7;9;11;13;12;22;23;24;26,2023-06-02,2023-06-05,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,4;1;2;6;7;9;11;13;12;22;23;24;26,6;1;4
e_e001982,E03,e001982,22;24;25,2023-06-10,2023-06-11,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;24;25,25;21;24
e_e001987,E03,e001987,12;21;22;26;8,2023-06-06,2023-06-08,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,12;21;22;26;8,22;21;26
e_e001989,E01,e001989,1;22;5,2023-06-05,2023-06-07,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;22;5,1;4;23
e_e001990,E03,e001990,1;2;22;26,2023-06-03,2023-06-04,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;2;22;26,1;2;22
e_e001993,E03,e001993,1;6,2023-06-04,2023-06-05,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;6,2;1;21
e_e001996,E03,e001996,1;21;22;6;7,2023-06-05,2023-06-07,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,1;21;22;6;7,6;7;21
e_e001997,E03,e001997,22;7,2023-06-02,2023-06-04,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;7,22;7;1
e_e002011,E03,e002011,1;22;24;26;6,2023-06-02,2023-06-04,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;22;24;26;6,1;22;24
e_e002013,E03,e002013,24;26;7,2023-06-03,2023-06-05,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,24;26;7,7;26;24
e_e002014,E03,e002014,1;10;7,2023-06-03,2023-06-04,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;10;7,10;1;7
e_e002018,E01,e002018,21,2023-06-10,2023-06-11,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,21,21;22;27
e_e002024,E03,e002024,6,2023-06-02,2023-06-03,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,6,6;1;21
e_e002025,E03,e002025,27;3;4;5;6,2023-06-05,2023-06-06,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,27;3;4;5;6,21;27;22
e_e002030,E03,e002030,21;3;5,2023-06-02,2023-06-03,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,21;3;5,3;21;24
e_e002033,E03,e002033,1;22;26,2023-06-06,2023-06-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;22;26,1;22;26
e_e002034,E01,e002034,3;6;12;26;22,2023-06-03,2023-06-04,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,3;6;12;26;22,6;3;12
e_e002035,E03,e002035,3,2023-06-03,2023-06-04,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부모 동반/일반미션,3,24;21;27
